	BuisnessID	ReviewText	ReviewRating	City
3837	bar-bik-bruxelles	Found this place thru the Michelin guide recommendation, mostly locals come here likely due to the location.  Fantastic service from all waiters and child...	5.0	Brussels
3838	bar-bik-bruxelles	"This is one of the positive aspects of the ""new Flemish experience"" in Brussels: The owners seem to be Flemish but cater to everybody in any language and..."	4.0	Brussels
3839	bar-bik-bruxelles	"I went to this restaurant tonight with a group of people from work. In summary this is one of the worst meals i have had for years.


 When we arrived we..."	1.0	Brussels
3840	vismet-bruxelles-2	"Service: typical European ""service"" which is not great. They forgot our order which is typically okay for a cheaper restaurant but not for this. 

Food:..."	2.0	Brussels
3841	vismet-bruxelles-2	This place is very unique. Has an elegant atmosphere and stylish waiters. The menu is limited but every item is well chosen and delicately prepared....	5.0	Brussels
3842	vismet-bruxelles-2	"Lovely restaurant which is walking distance from the Grand Place but miles away in its quiet simplicity from the normal tourist spots.

Simple, fresh food..."	4.0	Brussels
3843	le-roy-d-espagne-bruxelles	"Food was delicious and our waiter spoke Spanish and English    Food was delicious.  Food was delicious.   Clean restrooms. Huge plus for me.  
Did I mention..."	5.0	Brussels
3844	le-roy-d-espagne-bruxelles	The location can't be beat, and the wide range of Belgian and other dishes is great for any visitor. We had the moules marinière, stoemp, and spaghetti...	4.0	Brussels
3845	le-roy-d-espagne-bruxelles	I'm not generally pleased with eating in super touristy areas because the food is expensive and not so good. Unhappily, Le Roy is no exception to the rule....	2.0	Brussels
3846	le-bugatti-bruxelles	God, I love this place. The aperitif maison (violet liqueur + prosecco), which was sweet and delicious, served very cold, is a must-try to open the meal. I...	5.0	Brussels
3847	le-bugatti-bruxelles	Delicious Belgian meal. English speaking friendly. I would highly recommend. Croquettes were awesome as well.	5.0	Brussels
3848	le-bugatti-bruxelles	Greasy belgian food - every dish we ordered  was too salty, including the salad! I ordered some croquette aux crevettes and l regretted it. There As no...	1.0	Brussels
3849	ars-vinorum-bruxelles	There are many Italian restaurants in Brussels. Some struggle with quality but have affordable prices some others have great food but questionnable...	5.0	Brussels
3850	ars-vinorum-bruxelles	Amazing food, atmosphere and wine! I am truly looking forward to re-trying it!	5.0	Brussels
3851	ars-vinorum-bruxelles	One of the worst Italian restaurant in Brussels. I guess the chef was on holiday because I can't understand how this place got so many positive reviews. 21€...	1.0	Brussels
3852	cowfish-bruxelles-2	"Very trendy place, a bit ""bobo"". The food is very tasty and served in a nice set up !
Staff could be a bit more friendly

Perfect place for a date."	4.0	Brussels
3853	cowfish-bruxelles-2	We came here with a group for lunch and enjoyed it very much. Good service, spacious enough, solid chairs and tables, doesn't smell like food inside, and...	4.0	Brussels
3854	cowfish-bruxelles-2	Best restaurant in town. Great food, great service, great atmosphere. Would recommend this restaurant if you are in town either at lunch or dinner time.	5.0	Brussels
3855	le-marmiton-bruxelles	Great and authentic Belgian experience at Le Marmiton. It's been in place for 40 years. Both food and service were very good. Suitable to cater friends,...	5.0	Brussels
3856	le-marmiton-bruxelles	Had a wonderful meal at Le Marmiton. We came around 7.30 on a Monday without a reservation and it was full so we opted to sit outside. It was actually very...	5.0	Brussels
3857	le-marmiton-bruxelles	"Saw quite a lot of people eating here and the yelp reviews seemed positive. Ordered the sirloin steak medium, it came well done and slightly dry. 

Staff..."	3.0	Brussels
3858	café-georgette-bruxelles-2	We had one night in Brussels, and this was one of the only restaurants open late. The food was delicious, but the kindness of the staff to two weary...	5.0	Brussels
3859	café-georgette-bruxelles-2	Saw the frites shop outside and the tour guides explaining how their fries were the ones to try for the dipping sauces so we decided to try the cafe for...	3.0	Brussels
3860	café-georgette-bruxelles-2	When I came to Brussels I didn't really have an agenda, but one of top things on my list was to get some authentic Belgian frites. I looked around and found...	3.0	Brussels
3861	la-marée-bruxelles	Great classic Belgian cuisine. No fancy pancy stuff, but very honest. This is where locals would go.	5.0	Brussels
3862	la-marée-bruxelles	The Moules were amazing!!! There is nothing more to say. Visit La Maree if you want to tasted some great Moules Frites.	4.0	Brussels
3863	la-marée-bruxelles	Wonderful service!! I cannot praise the wait staff enough. Food was pretty good. Mussels were sweet and tender. Fries were ok. No wait at 6:45 on a Thurs...	4.0	Brussels
3864	gramm-bruxelles	"Good food, creative dishes, very friendly staff, but small quantities.
Great place to invite your partner, not so great if you want to stuff your belly."	3.0	Brussels
3865	gramm-bruxelles	Excellent! The concept here is a fixed menu with 6 courses combining European and Asian tastes. Innovative, great flavours and very good quality (perfectly...	5.0	Brussels
3866	gramm-bruxelles	If you're a real foodie and not afraid of surprises on your plate, Gramm is a great experience! You can only get the menu (which changes weekly) - six...	4.0	Brussels
3867	maru-bruxelles	I was craving Korean food, so I went out of my way to have lunch at Maru on a busy Saturday afternoon.  The restaurant was cute inside, modern and clean,...	4.0	Brussels
3868	maru-bruxelles	I have to admit I don't know much about Korean food, I only tried it a few times but what I have discovered and tasted at Maru's I really liked. It is a...	5.0	Brussels
3869	maru-bruxelles	One of my favorite restaurants in Brussels! Food is amazing, they have a great selection of (natural) wines, nice atmosphere, good service... I have been...	5.0	Brussels
3870	viva-m-boma-bruxelles-2	"My husband and I now refer to Viva M'Boma as ""the meat place in Brussels"". We were on a short stay in Brussels and decided on this venue based on the fact..."	5.0	Brussels
3871	viva-m-boma-bruxelles-2	"The best, most unique dining experience we had in Brussels! 

It's a 15 minute walk NW from La Grand-Place de Bruxelles. Once you've entered Place St...."	5.0	Brussels
3872	viva-m-boma-bruxelles-2	We had the best brain here :-) this restaurant offers cooking using animal parts, liver, kidney, brain, pork head. We had brain as starter and it's...	4.0	Brussels
3873	vincent-bruxelles	The #Restaurant Vincent is one of the oldest restaurants in #Brussels. The interior is wonderful tiled walls of murals. Lovely. The waiters are classic, old...	4.0	Brussels
3874	vincent-bruxelles	"Don't bother!! Over priced food, with shit service. Staff are rude and question the guest!

Go else where"	1.0	Brussels
3875	vincent-bruxelles	"Local old world charming and delicious restaurant.  Affordable and serving authentic local Belgian cuisine.

Recommended to us by a local - a very good..."	4.0	Brussels
3876	comptoir-des-galeries-bruxelles-2	"Everything was very good, but everything was also way too expensive for the quality. 

We had €13 cheese croquettes as appetizers - good, but definitely..."	3.0	Brussels
3877	comptoir-des-galeries-bruxelles-2	My co-workers encouraged me to have lunch there with them and I have to say, I was not disappointed! We had lunch on the tables that they had set up in the...	4.0	Brussels
3878	comptoir-des-galeries-bruxelles-2	All 4 people in our party got food poisoned on March 16 2016. We came for dinner and ordered some starters and 4 different mains (steak, salmon tartar and 2...	1.0	Brussels
3879	le-petit-boxeur-bruxelles	We had a wonderful experience at La Petit Boxeur last evening.  The atmosphere is absolutely perfect and charming.  It's small, quiet and romantic.  The...	5.0	Brussels
3880	le-petit-boxeur-bruxelles	This old place is a gem, historic (see photos) and small. We ate earlier than some and the service was very good.  The food was very good and with one...	4.0	Brussels
3881	le-petit-boxeur-bruxelles	As a tourist in Brussels, I counted on Yelp to guide me to good eating and drinks!! I was not let down, this place was great!!  The food was outstanding,...	4.0	Brussels
3882	henri-bruxelles	Love this place and its spirit! I was a bit early so I started with one of their suggestions while I waited for my friends: a glass of champagne and two...	4.0	Brussels
3883	henri-bruxelles	Went here a year ago, and am now leaving a review because I want to remember the name next time I go back. The food was wonderful. I had steak tartare and...	4.0	Brussels
3884	henri-bruxelles	Ok food, pork was undercooked, salad was just ok. It is VERY overpriced. They won't tell you but a bottle of water is 8.50euro !!	2.0	Brussels
3885	le-pré-salé-bruxelles-2	"3.5 stars 

After my first time at Le Pre Sale, I would have said it was just OK.  However, I ended up at the restaurant three times in a span of a few..."	4.0	Brussels
3886	le-pré-salé-bruxelles-2	Just had a great lunch here today! We were a group of 4 and ate different dishes - mussels, croquette crevettes, scampi a l'ail, stoemp, frites - all...	4.0	Brussels
3887	le-pré-salé-bruxelles-2	Ok so in Brussels, you need a reservation to eat at most good restaurants which is stupid practice for Brussel owners but.....it showed me this place which...	3.0	Brussels
3888	the-restaurant-by-pierre-balthazar-bruxelles	Solid 5 star food but drops down by a star due to the lackadaisical service our party experienced at the beginning (it did get better as the evening went...	4.0	Brussels
3889	the-restaurant-by-pierre-balthazar-bruxelles	Never a mistake. Definetly one of my favourites for a business lunch ;-). What a pleasure. Always.	5.0	Brussels
3890	the-restaurant-by-pierre-balthazar-bruxelles	When me and my friend Kate meet, I know that we need a cosy, quiet and comfortable bar, where we can chat together for hours and concentrate on solving our...	4.0	Brussels
3891	le-chou-de-bruxelles-bruxelles	"Good food, great service, a very nice Belgian experience for visitors.
One of my favourite restaurants in Brussels."	5.0	Brussels
3892	le-chou-de-bruxelles-bruxelles	I loved this place! Very friendly and helpful staff, they are so warm and welcoming, especially Antonio. I had the stoemp for lunch, since I was told it was...	5.0	Brussels
